text,label
"Zijlaard-van Moorsel wins women #39;s road individual time trial ATHENS, Aug. 18 (Xinhuanet) -- Dutch legendary cyclist Leontien Zijlaard-van Moorsel won women #39;s road individual time trial at Athens Olympics with a time of 31:11.53 on Wednesday, ahead of Deirdre Demet-Barry of United States and Karin Thuerig of ...",1
"Ford confirm sale of Jaguar F1 team, Cosworth Ford confirmed on Monday that Red Bull had bought their Formula One team and that their engine manufacturer Cosworth had been sold to the owners of the Champ Car series.",1
"Check Fridays and Mondays for weekly team updates and match <b>...</b> It was quite simply the performance of the year for the Americans. In a perfect storm of what could go right for the US mens national team, Panama",1
"Streets of New York on deck for Kastor Even in the immediate afterglow of her bronze medal in the Olympic marathon in August, Deena (Drossin) Kastor was thinking of Sunday #39;s New York City Marathon.",1
Baseball Today (AP) AP - San Francisco at Atlanta (7:35 p.m. EDT). Kirk Rueter faces Jaret Wright and the Braves.,1
"Gordon has No. 6 in mind BRISTOL, Tenn. -- Jeff Gordon counted out the five wins he has this season, then his five poles. It was an hour before qualifying, and Gordon set a goal for himself.",1
"Nuggets team up on Heat Carmelo Anthony scored 28 points to surpass 2,000 for his career, and the Nuggets controlled Shaquille O'Neal with double-teams to defeat the Miami Heat, 104-95, last night in Denver.",1
"Silverstone cut from provisional 2005 F1 Grand Prix calendar For the first time ever, Silverstone is not on the provisional 2005 calendar, which must be ratified by the FIA world council on 13 October.",1
"Ravens Win, Watch The Ravens hold on to a 30-23 victory over the Miami Dolphins after building a 20-point lead and now need losses by Denver and Jacksonville to make the postseason.",1
"Roddick and Fish lead US Davis Cup effort Charleston, SC (Sports Network) - Andy Roddick and Mardy Fish will play singles for the United States in this weekend #39;s Davis Cup semifinal matchup against Belarus.",1
"Venus, Capriati end season with defeats Venus Williams and Jennifer Capriati #39;s hopes of qualifying for next week #39;s lucrative season finale were crushed by quarter-final defeats at the Advanta Championships in Philadelphia on Friday.",1
"Zook, Gators frustrated again If you don #39;t care to wait for CSI: Gainesville to autopsy the career of Florida football coach Ron Zook, grab a tape of the Gators #39; 31-24 loss Saturday to archrival Georgia.",1
"BALCO Defendants Want Steroid Case Dropped Defendants at the center of the BALCO steroid scandal asked a court to drop charges against them Friday, claiming misconduct by prosecutors in a case which has tarnished several top sporting names.",1
"Dolphins Acquire RB Gordon from Rams Davie, Fla. (Sports Network) - The Miami Dolphins bolstered their depleted running corps on Wednesday, acquiring running back Lamar Gordon from the St. Louis Rams in exchange for a 2005 third-round draft pick.",1
Benitez keeps eye on the prize Liverpool boss Rafael Benitez believes that his side have every chance of making the Champions League knockout stage tonight. The Spaniard is confident that the Reds can claim the 1-0 or two-goal win against,1
Cavs Pick Up Option on Drew Gooden (Reuters) Reuters - The Cleveland Cavaliers\Thursday picked up the team's 2005-06 contract option on\forward Drew Gooden.,1
"Patriots Win 20th Straight The New England Patriots stop a late Seattle comeback to beat the Seahawks, 30-20, on Sunday, running their streak to 20 wins.",1
"U-Conn. Accepts Bid Connecticut is headed to the Motor City Bowl, the Huskies' first postseason as a Division I-A team. The Huskies (7-4) will play the winner of Thursday night's MAC title game between Toledo (8-3) and Miami of Ohio (8-3).",1
Clijsters Sidelined Until 2005 BRUSSELS (Reuters) - Kim Clijsters will be out of action for the rest of the season but does not need more surgery on her wrist after suffering an injury in the Belgian Open.,1
"Florida Peach Bowl bound Florida, which ended the regular season with an upset of Florida State, on Wednesday accepted a bid to the Peach Bowl. The Gators (7-4) will be making their 14th straight bowl appearance, extending a school record.",1
Pirlo #39;s strike gives Milan victory Andrea Pirlo #39;s superb 20th minute strike gave Italian champions AC Milan a 1-0 win at Cagliari to keep them within three points of Serie A leaders Juventus.,1
Police probe Yorke racism claims Police have launched an investigation into claims from Birmingham #39;s Dwight Yorke that he was racially abused prior to a game at Blackburn.,1
"English Premier League match reports Graeme Souness got off to a winning Premier League start as Newcastle claimed their first away league victory in 17 attempts. An own goal by David Prutton had Newcastle ahead, Anders Svensson equalised eight",1
"Holyfield can #39;t see the end Evander Holyfield may have finally run out of reasons to keep fighting. If so, it appears he #39;ll be the last one to admit it. The former heavyweight champion #39;s sad decline continued last night",1
Mets to fire Howe at the end of the season The New York Mets will make manager Art Howe the first casualty of their dismal 2004 campaign. The Mets officially announced Wednesday that Howe will be relieved of his duties when the season comes to a close,1
"Easy Victory for Tar Heels in Semifinals Rashad McCants scored 27 points and North Carolina rode a sharp first half to a 94-81 victory over Tennessee last night in the semifinals of the Maui Invitational in Lahaina, Hawaii.",1
Rallying Red Sox on Verge of Historic Win NEW YORK (Reuters) - Boston Red Sox can make baseball history on Wednesday by becoming the first team to overturn a three-game deficit in a best-of-seven series.,1
"Carmakers #39; excessive spending hurts F1, says Mosley World motorsport head Max Mosley has fired a salvo at Formula One carmakers in the wake of Ford #39;s decision to quit, accusing some of damaging the sport by throwing money at it.",1
San Diego Chargers Seek to Widen AFC Gap (AP) AP - The San Diego Chargers didn't expect to be leading the AFC West at this point in the season. And the Denver Broncos probably didn't expect to be trailing the Chargers in the standings.,1
"Palmer (not that one) and Woods take early lead at Boston Even before he took the first-round lead at the Deutsche Bank Championship, Tiger Woods was having a good day. Mark O #39;Meara, Woods #39; neighbor and tour mentor, was the leader in the clubhouse when Woods teed off in the afternoon at the TPC of Boston.",1
English clubs sabotage Wallabies #39; tour opener THE opening Test of the Wallabies #39; tour of Europe has been sabotaged by the refusal of English clubs to release players to Scotland #39;s cause in Edinburgh on November 6. Scotland coach Matt Williams is irate,1
"W. Kentucky Upsets No. 14 Vanderbilt 85-77 (AP) AP - Tiffany Porter-Talbert scored 24 points, and Western Kentucky rallied to upset No. 14 Vanderbilt 85-77 Thursday night.",1
"No. 13 Mich. St. Tops Santa Clara, 81-59 (AP) AP - Kelli Roehrig had 23 points and 12 rebounds to lead No. 13 Michigan State to an 81-59 victory over Santa Clara on Saturday in the semifinals of the Rainbow Wahine Classic.",1
"Keep track of hometown heroes: ATHENS, GREECE - The United States Olympic Committee pumped renewed fury into the Paul Hamm gymnastics saga on Friday, slamming the International Gymnastics Federation (FIG) for asking Hamm to return his gold medal.",1
"Kuznetsova wins, Safin loses at Kremlin Cup On the men #39;s side, top-seeded Marat Safin was upset by Radek Stepanek of the Czech Republic 7-6 (10-8), 4-6, 6-3. Stepanek, No.",1
"Sports: Blue Jays announcer found dead in hotel room TORONTO Former Toronto pitcher John Cerutti (seh-ROO #39;-tee) was found dead in his hotel room today, according to the team. He was 44.",1
Glazer Quest for United Falters Malcolm Glazers bid for Manchester United is dead in the water after major shareholders John Magnier and JP McManus told the American there was no basis for a deal.,1
"Another Palmer Charges to Victory The name was familiar. So was the charge.<br> The highlight of Ryan Palmer's rookie season on the PGA Tour came seven months ago across town at Bay Hill, when he met Arnold Palmer for the first time. That changed yesterday in the Funai Classic, where the 28-year-old rookie made a name for...",1
"Red Sox Clobber Athletics 8-3 (AP) AP - David Ortiz homered and drove in four runs to lead the Boston Red Sox to their 12th win in 13 games, a wild 8-3 victory over the Oakland Athletics on Monday night.",1
"Martinez targets himself for the most blame NEW YORK -- In the city that loves to hate Pedro Martinez, the sellout crowd at Yankee Stadium suffered only one minor disappointment yesterday. It came after Martinez walked John Olerud in the sixth inning. The free pass followed Jorge Posada's home run, a shot that landed just a few feet inside the left-field foul pole.",1
